,0
950,0.002677657078311313
951,0.0026778320738230833
952,0.002681081097398419
953,0.0026811029136297295
954,0.0026801956759300084
955,0.0026793145283591003
956,0.0026793465309310704
957,0.002676739342859946
958,0.0026682995579903946
959,0.0026682670082664116
960,0.002666945209784899
961,0.00266084994218545
962,0.0026536514589679426
963,0.0026537908022874037
964,0.0026540335893514566
965,0.0026442507791216486
966,0.002643359451030847
967,0.002644191366562154
968,0.0026444293427630326
969,0.0026444205330335537
970,0.002644306773436256
971,0.0026442571775987743
972,0.002644088468514383
973,0.002643973467638716
974,0.0026435441162902863
975,0.0026386129946331495
976,0.0026386441706563344
977,0.002638704840501305
978,0.0026386965808342213
979,0.0026382940632174723
980,0.0026381208474049343
981,0.002637974510435015
982,0.0026380602270364762
983,0.0026380033610621466
984,0.002634014413342811
985,0.0026344463374698536
986,0.0026299025834305213
987,0.0026298519194824623
988,0.0026298877550289036
989,0.0026302745478460564
990,0.002630314594716765
991,0.002630370078259148
992,0.0026308178799808956
993,0.0026301073681679553
994,0.0026305250779842027
995,0.0026306174215278587
996,0.0026314879054552876
997,0.0026239962273393756
998,0.002624322172778193
999,0.002624074860068504
1000,0.00262365321686957
1001,0.002623494729050435
1002,0.0026235006720526145
1003,0.002623541033244692
1004,0.0026233597978716715
1005,0.002623380291333888
1006,0.0026235150420689025
1007,0.00262371495628031
1008,0.00262342427886324
1009,0.0026234790406306275
1010,0.002592361289134715
1011,0.0025922231623553673
1012,0.002592009828367736
1013,0.002592009828367736
1014,0.0025915590027580037
1015,0.002591518158442341
1016,0.002591975031828042
1017,0.0025735083894687706
1018,0.0025735116374562494
1019,0.0025733649104950017
1020,0.0025727591681061314
1021,0.002572645084001124
1022,0.0025726466323249043
1023,0.0025725455430801957
1024,0.002572818024782464
1025,0.002569252019748092
1026,0.002569249557564035
1027,0.0025656222467659974
1028,0.0025657832375145517
1029,0.0025653535980382004
1030,0.0025656134428572843
1031,0.0025653782198787668
1032,0.0025653871955000794
1033,0.0025650754760135897
1034,0.0025650554583990016
1035,0.002564754420018289
1036,0.002565256642992608
1037,0.0025630200194427743
1038,0.002551542056608014
1039,0.002551605846383609
1040,0.002551322177168913
1041,0.002548244671197608
1042,0.0025485752121312544
1043,0.0025471146625932308
1044,0.0025461640529101715
1045,0.0025443584367167205
1046,0.0025446025902056135
1047,0.002537571999710053
1048,0.002537061559269205
1049,0.0025369718205183744
1050,0.0025371603143867104
1051,0.0025370918971020727
1052,0.002537173801101744
1053,0.002536738396156579
1054,0.0025372002040967346
1055,0.002535796389565803
1056,0.0025357465929118916
1057,0.002535720242303796
1058,0.0025358128041261807
1059,0.002535803322098218
1060,0.0025352509139338507
1061,0.0025342389330035076
1062,0.002532623498700559
1063,0.0025123703584540636
1064,0.0025126593274762852
1065,0.002512722375104204
1066,0.002512746196589433
1067,0.0025117794575635344
1068,0.002511797631450463
1069,0.0025118954552453944
1070,0.0025101592487771994
1071,0.002510073957091663
1072,0.002510158966470044
1073,0.002510123890533578
1074,0.0025103794861934146
1075,0.0025102141182287594
1076,0.0025107668348937295
1077,0.0025105673223151824
1078,0.0024945547120296396
1079,0.002494438261783216
1080,0.0024941693598520944
1081,0.002494260847743135
1082,0.0024921687974710947
1083,0.0024919199917349034
1084,0.0024918533934396693
1085,0.0024924988640123045
1086,0.0024928411017754114
1087,0.002492878779594321
1088,0.0024927517821197397
1089,0.0024924271812778896
1090,0.0024923199744080193
1091,0.0024914394874940627
1092,0.0024901813580072486
1093,0.0024903676807298326
1094,0.002490379875234794
1095,0.0024903514902689496
1096,0.0024903253550291994
1097,0.0024912692184443585
1098,0.002487140386074316
1099,0.0024726338058826515
1100,0.002472307470452506
1101,0.0024720577217522076
1102,0.002470855464343913
1103,0.0024706247553694994
1104,0.0024705690244445576
1105,0.002469327734434046
1106,0.0024690091842785476
1107,0.002469373744679615
1108,0.002469162826309912
1109,0.0024687757671927103
1110,0.0024582801168435255
1111,0.002457679301733151
1112,0.002457444876199588
1113,0.0024573783593950793
1114,0.002435761908418499
1115,0.002435833297204226
1116,0.00242549591785064
1117,0.0024253202238469383
1118,0.0024236443903646434
1119,0.002424239370157011
1120,0.0024243589403340595
1121,0.0024126617325237023
1122,0.002412556842318736
1123,0.002412617634399794
1124,0.0024126973192323932
1125,0.0024072765940218233
1126,0.002405144441581797
1127,0.0024022729325224646
1128,0.002402636082842946
1129,0.0024030030792346222
1130,0.002403261921426747
1131,0.002403173276979942
1132,0.002403003824292682
1133,0.0024026878672884777
1134,0.00239947334775934
1135,0.0024001239231438375
1136,0.002400113559269812
1137,0.0023998910779482684
1138,0.0023998910779482684
1139,0.0024012431313167326
1140,0.0024014436014113015
1141,0.002401444975112099
1142,0.002401417333749123
1143,0.0023785595112713054
1144,0.0023787363868905233
1145,0.0023729103413643315
1146,0.002361202976317145
1147,0.002361202976317145
1148,0.0023591439225128853
1149,0.0023594511541887185
1150,0.0023591487595695073
1151,0.002359091438120231
1152,0.0023587370349559935
1153,0.0023584448383189736
1154,0.0023585019953316078
1155,0.0023590720898937433
1156,0.0023576341685839
1157,0.0023578244901727883
1158,0.002358533824735787
1159,0.002352114720270038
1160,0.00235270423872862
1161,0.002352586787310429
1162,0.0023526448567281477
1163,0.0023526327539002525
1164,0.0023441578669007868
1165,0.0023452420893590896
1166,0.002345126596628688
1167,0.0023396196076646445
1168,0.0023393898911308495
1169,0.0023396157586830666
1170,0.0023402200589771383
1171,0.002340579630981665
1172,0.0023403314131428487
1173,0.0023404226478305644
1174,0.0023404193634632975
1175,0.0023402156017255037
1176,0.0023399525525746867
1177,0.0023390859714709222
1178,0.002338949518161826
1179,0.0023389485824736765
1180,0.0023387128123431465
1181,0.002338688685267698
1182,0.002338753212825395
1183,0.002338636123749893
1184,0.002338338019035291
1185,0.002338285899895709
1186,0.002337890573835466
1187,0.0023379120058962142
1188,0.002337943589373026
1189,0.002321095704974141
1190,0.002321051996841561
1191,0.00232095788087463
1192,0.0023211057152366264
1193,0.0022958877234486863
1194,0.002295889837841969
1195,0.002295714944193605
1196,0.002295842622697819
1197,0.00229578633006895
1198,0.002293257294513751
1199,0.002293063410616014
1200,0.002295217788196169
1201,0.002273259140201844
1202,0.002273394272197038
1203,0.0022733594523742795
1204,0.0022730285912984983
1205,0.002272792422445491
1206,0.002274708601180464
1207,0.0022749173309421166
1208,0.002274977503111586
1209,0.002259043263620697
1210,0.0022591618791921063
1211,0.0022583607555134223
1212,0.002257868577726185
1213,0.002257616264978424
1214,0.0022574872215045615
1215,0.002246910234680399
1216,0.002242192659468856
1217,0.0022420377281378023
